addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
新疆维吾尔自治区,乌鲁木齐市,天山区,红雁街道,87.6452245,43.7389568,12,19,16,32,130,76,5,4,13,3,4,5,0,1,6,37,325,5,15,6,9,7,0,6,9,5,2,8,0,0,0,0,0,1,4,18,3,10,6126819264,9091347,乌鲁木齐市天山区,乌鲁木齐市天山区红雁街道,20.0,30.0,6.0,20.0,76.0,88.88125,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,天山区,南草滩街道,87.4572229,43.6556006,6,1,0,0,10,0,0,1,0,0,0,0,0,0,0,2,5,4,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6278455957,9325140,乌鲁木齐市天山区,乌鲁木齐市天山区南草滩街道,17.0,13.6,0.0,5.5,36.1,88.88125,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,天山区,东泉路街道,87.6499128,43.7957874,32,37,103,98,347,268,8,4,5,8,16,8,1,9,25,111,779,8,16,2,0,25,13,35,45,0,0,0,1,0,2,0,0,0,14,12,3,6,6278480672,9325264,乌鲁木齐市天山区,乌鲁木齐市天山区东泉路街道,20.0,30.0,15.0,20.0,85.0,88.88125,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,长江路街道,87.5923037,43.7877769,79,122,107,81,403,333,23,3,15,14,22,15,2,20,81,162,5302,8,18,21,32,14,9,58,46,3,1,2,1,2,1,0,4,17,23,1146,5,6,6125923122,9328344,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区长江路街道,20.0,30.0,28.0,20.0,98.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,和田街街道,87.6000461,43.7906,81,123,120,111,437,401,27,3,17,16,30,16,2,20,84,190,5328,8,18,2,10,25,17,66,43,3,1,0,1,3,1,0,2,8,27,1125,5,5,6125923123,9328343,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区和田街街道,20.0,30.0,28.0,20.0,98.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,扬子江路街道,87.5956919,43.798691,97,136,120,100,417,415,29,4,17,14,23,16,3,28,88,182,4713,8,18,2,40,24,11,63,49,3,0,1,1,0,3,1,2,12,19,855,6,6,6125923129,9328342,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区扬子江路街道,20.0,30.0,25.0,20.0,95.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,友好南路街道,87.5864362,43.8108238,68,100,132,76,416,385,19,3,12,10,13,13,2,13,55,151,3793,8,14,18,17,25,19,53,62,1,0,2,2,5,2,1,3,14,21,442,5,5,6125923131,9328341,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区友好南路街道,20.0,30.0,30.0,20.0,100.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,友好北路街道,87.5921095,43.821264,57,81,116,89,465,409,21,5,14,12,12,13,2,13,52,152,2816,8,15,18,13,4,17,51,58,0,0,0,1,3,1,0,0,10,19,134,5,5,6125923130,9328340,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区友好北路街道,20.0,30.0,26.0,20.0,96.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,八一街道,87.5828443,43.8166963,69,91,120,84,406,400,20,4,12,9,12,14,2,13,47,136,3044,8,13,17,9,8,12,40,65,1,0,1,2,6,0,1,2,9,21,381,5,5,6125923121,9328339,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区八一街道,20.0,30.0,25.0,20.0,95.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,炉院街街道,87.5909863,43.775258,58,66,60,83,367,267,21,3,8,11,18,14,1,16,74,137,4850,8,18,24,27,4,9,53,60,2,0,2,0,1,0,0,3,11,18,996,5,7,6125923125,9328338,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区炉院街街道,20.0,30.0,18.0,20.0,88.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,西山街道,87.5353841,43.801365,39,30,9,16,132,104,14,1,3,0,0,1,0,0,1,32,770,7,15,8,7,0,2,32,15,5,1,0,0,0,0,0,0,1,7,202,3,5,6125923127,9328377,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区西山街道,20.0,30.0,6.0,20.0,76.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,雅玛里克山街道,87.5792566,43.7799606,67,92,42,56,335,223,16,3,7,5,10,12,1,12,44,108,4133,8,16,11,27,2,0,46,41,2,0,0,0,1,0,0,0,7,13,509,6,5,6125923128,9328376,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区雅玛里克山街道,20.0,30.0,16.0,20.0,86.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,红庙子街道,87.5627853,43.8395959,54,47,105,100,326,306,11,7,3,8,13,4,1,2,26,99,2798,8,12,2,2,9,5,67,35,3,1,1,1,2,1,0,0,6,20,708,6,9,6125923124,9328379,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区红庙子街道,20.0,30.0,26.0,20.0,96.0,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,长胜东街道,87.5020265,43.734453,8,0,2,11,32,13,0,0,0,0,0,0,0,0,0,8,76,6,12,6,0,2,2,7,5,0,0,0,0,0,0,0,0,0,3,2,5,2,6280547416,9328396,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区长胜东街道,20.0,24.5,0.0,15.8,60.3,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,长胜西街道,87.4751186,43.7308869,6,0,4,7,15,5,3,0,1,0,0,0,0,0,0,8,82,7,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,61,2,2,6280546469,9328397,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区长胜西街道,20.0,21.3,5.0,20.0,66.3,78.225,72.51475409836065,46.12051886792453
新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,长胜南街道,87.5134849,43.6898461,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,1,18,4,6,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,4,1,6280560615,9328410,乌鲁木齐市沙依巴克区,乌鲁木齐市沙依巴克区长胜南街道,16.0,15.700000000000001,0.0,7.8,39.5,78.225,72.51475409836065,46.12051886792453
