addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
重庆市,市辖区,万州区,大周镇,108.4975428,30.8881432,0,4,6,3,9,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3932695784,14077180,市辖区万州区,市辖区万州区大周镇,16.0,13.0,0.0,2.4,31.4,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,新乡镇,108.272785,30.499991,0,3,4,12,21,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2467546760,14077163,市辖区万州区,市辖区万州区新乡镇,17.0,17.7,0.0,3.2,37.900000000000006,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,孙家镇,108.013738,30.729773,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,1,6,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,1,2467939906,14077153,市辖区万州区,市辖区万州区孙家镇,16.0,11.4,0.0,3.2,30.599999999999998,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,龙沙镇,108.237014,30.639654,1,0,0,4,14,0,2,0,0,0,0,0,0,0,0,1,0,5,3,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2468016336,14077182,市辖区万州区,市辖区万州区龙沙镇,16.0,19.6,0.0,3.0,38.6,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,响水镇,108.1934221,30.6553,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6242376314,14077148,市辖区万州区,市辖区万州区响水镇,16.0,3.0,0.0,2.0,21.0,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,武陵镇,108.2495967,30.5068764,0,1,5,14,25,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,2,7,16,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2467546748,14077161,市辖区万州区,市辖区万州区武陵镇,17.0,21.8,0.0,3.4,42.199999999999996,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,瀼渡镇,108.305575,30.592924,0,1,5,2,5,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2467546717,14077160,市辖区万州区,市辖区万州区瀼渡镇,16.0,10.6,0.0,3.6,30.200000000000003,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,甘宁镇,108.2805,30.669112,1,0,1,2,8,0,1,0,0,0,0,0,0,0,0,1,0,5,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2468016331,14077154,市辖区万州区,市辖区万州区甘宁镇,16.0,14.9,0.0,3.0,33.9,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,熊家镇,108.4329211,30.9023645,0,13,0,16,13,0,0,2,0,0,0,0,0,0,0,1,4,4,5,0,3,0,6,7,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3932111540,14077158,市辖区万州区,市辖区万州区熊家镇,16.0,20.7,0.0,5.7,42.400000000000006,40.598076923076924,45.39692307692307,39.41852570320078
重庆市,市辖区,万州区,高梁镇,108.302243,30.823943,11,6,5,9,13,0,0,0,0,0,0,0,0,0,0,4,0,4,2,4,0,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2467939900,-1,市辖区万州区,市辖区万州区高梁镇,11.0,18.1,0.0,2.0,31.1,40.598076923076924,45.39692307692307,39.41852570320078
