addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
山西省,太原市,迎泽区,郝庄镇,112.5927904,37.8541124,79,94,99,121,191,53,8,0,2,4,4,6,0,1,22,7,93,9,11,5,0,22,22,32,9,0,0,0,0,0,0,0,0,3,1,12,5,6,5263889776,9882822,太原市迎泽区,太原市迎泽区郝庄镇,20.0,28.0,8.0,18.5,74.5,91.5,57.865,42.070422535211264
山西省,太原市,杏花岭区,巨轮街道,112.5551981,37.8926457,86,204,103,254,343,120,9,0,9,10,20,7,0,6,58,9,1205,8,11,8,45,6,38,55,22,0,0,2,1,2,0,0,2,12,1,111,6,3,6681344549,9882936,太原市杏花岭区,太原市杏花岭区巨轮街道,20.0,28.0,23.0,20.0,91.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,三桥街道,112.5403687,37.8784295,33,149,115,214,333,121,9,1,27,11,23,10,0,9,89,13,713,8,11,7,16,20,20,39,19,0,0,4,2,3,2,0,0,6,2,12,6,6,6681344550,9882937,太原市杏花岭区,太原市杏花岭区三桥街道,20.0,30.0,26.0,20.0,96.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,鼓楼街道,112.5554992,37.8747201,63,199,127,236,323,144,13,0,27,13,21,15,0,9,96,14,737,8,10,0,24,12,39,80,29,3,0,1,3,6,1,0,3,27,1,380,8,7,6681344547,9882934,太原市杏花岭区,太原市杏花岭区鼓楼街道,20.0,28.0,28.0,20.0,96.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,杏花岭街道,112.569571,37.8742153,79,182,130,201,362,119,12,0,17,13,21,11,0,8,87,18,993,8,12,14,29,8,49,33,2,2,0,0,2,4,2,0,1,11,1,20,6,4,6681344551,9882939,太原市杏花岭区,太原市杏花岭区杏花岭街道,20.0,28.0,28.0,20.0,96.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,坝陵桥街道,112.569782,37.8833203,99,204,121,247,374,125,12,0,11,10,21,10,0,6,68,13,1117,8,11,12,40,11,46,16,1,1,0,1,4,4,0,0,0,3,1,108,3,5,6681344544,9882931,太原市杏花岭区,太原市杏花岭区坝陵桥街道,20.0,28.0,18.0,20.0,86.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,大东关街道,112.5862409,37.8725497,80,124,141,160,290,73,10,0,2,8,14,7,0,4,46,13,813,8,12,16,10,19,12,26,0,0,0,0,0,1,0,0,0,0,1,4,3,2,6681344545,9882932,太原市杏花岭区,太原市杏花岭区大东关街道,20.0,28.0,10.0,20.0,78.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,职工新街街道,112.6026888,37.8788044,84,68,121,93,211,25,4,0,0,2,6,2,0,0,5,9,337,7,9,14,10,27,4,30,0,0,0,0,0,1,0,0,0,0,1,45,3,3,6681344553,9882941,太原市杏花岭区,太原市杏花岭区职工新街街道,20.0,28.0,5.0,20.0,73.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,敦化坊街道,112.5837951,37.8972431,102,159,144,182,276,51,4,0,2,7,15,2,0,2,22,8,961,7,11,26,18,32,27,47,0,1,0,0,0,3,0,0,0,0,1,143,5,4,6681344546,9882933,太原市杏花岭区,太原市杏花岭区敦化坊街道,20.0,28.0,10.0,20.0,78.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,涧河街道,112.5651792,37.9203898,63,111,60,133,271,57,2,0,1,2,9,2,0,1,5,7,693,8,9,16,23,20,53,79,19,1,0,0,1,6,2,0,1,3,2,331,7,4,6681344548,9882935,太原市杏花岭区,太原市杏花岭区涧河街道,20.0,28.0,25.0,20.0,93.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,杨家峪街道,112.6251496,37.8929785,27,25,55,26,177,0,0,0,0,1,2,0,0,0,0,3,150,4,9,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,1,1,3,0,6681344552,9882940,太原市杏花岭区,太原市杏花岭区杨家峪街道,18.0,24.0,0.0,20.0,62.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,享堂街道,112.600689,37.90204,80,73,120,54,232,11,1,0,0,1,4,0,0,0,1,6,504,6,8,19,7,15,4,18,0,0,0,0,0,1,0,0,0,0,0,10,4,6,-1,-1,太原市杏花岭区,太原市杏花岭区享堂街道,5.0,28.0,5.0,20.0,58.0,83.0,57.865,42.070422535211264
山西省,太原市,杏花岭区,中涧河镇,112.5713829,37.9147627,88,119,89,155,285,55,3,0,2,2,12,2,0,1,6,8,800,8,10,15,12,25,84,49,15,0,0,0,1,5,2,0,0,1,2,271,7,6,5263946448,9882942,太原市杏花岭区,太原市杏花岭区中涧河镇,20.0,28.0,21.0,20.0,89.0,83.0,57.865,42.070422535211264
山西省,太原市,尖草坪区,尖草坪街道,112.539861,37.9262861,21,74,40,118,219,49,7,1,0,2,10,3,0,1,6,8,575,8,9,0,2,0,1,32,0,0,0,0,0,0,0,0,0,0,2,32,3,1,6681192875,9882565,太原市尖草坪区,太原市尖草坪区尖草坪街道,20.0,30.0,0.0,20.0,70.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,光社街道,112.5547182,37.9453369,29,69,21,52,196,39,17,0,0,3,4,4,0,0,4,13,357,8,6,0,40,0,5,6,5,0,0,0,0,0,0,0,0,0,1,8,3,2,6681192872,9882562,太原市尖草坪区,太原市尖草坪区光社街道,20.0,28.0,0.0,18.0,66.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,上兰街道,112.441,38.0071,0,18,4,43,65,1,2,1,0,1,3,0,0,0,0,2,84,9,5,0,8,0,13,16,0,0,0,0,0,1,0,0,0,0,1,46,7,4,5236673492,9882568,太原市尖草坪区,太原市尖草坪区上兰街道,17.0,30.0,5.0,17.0,69.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,南寨街道,112.5331726,37.9859735,18,43,12,20,149,14,2,0,0,0,0,0,0,0,0,9,151,3,5,6,18,6,1,22,3,1,0,0,0,0,0,0,0,0,2,31,2,3,6681192876,9882567,太原市尖草坪区,太原市尖草坪区南寨街道,20.0,27.0,0.0,17.0,64.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,迎新街街道,112.5130617,37.9588665,34,62,29,49,146,30,20,1,0,2,3,4,0,0,4,10,198,9,10,8,2,0,17,31,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6681192878,-1,太原市尖草坪区,太原市尖草坪区迎新街街道,12.0,30.0,0.0,20.0,62.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,古城街道,112.525722,37.9155494,36,43,99,88,230,28,24,0,0,1,9,1,0,1,17,7,711,8,12,2,2,2,8,11,0,0,0,0,0,0,0,0,0,0,1,88,7,4,6681192873,9882563,太原市尖草坪区,太原市尖草坪区古城街道,20.0,28.0,0.0,20.0,68.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,汇丰街道,112.5141085,37.8960296,50,55,126,128,270,33,15,1,0,5,14,2,0,0,24,8,534,8,13,12,2,35,13,63,0,2,0,0,1,2,0,0,0,1,1,106,7,3,6681192874,9882564,太原市尖草坪区,太原市尖草坪区汇丰街道,20.0,30.0,11.0,20.0,81.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,柴村街道,112.4932877,37.9291202,16,26,83,52,144,5,23,1,0,1,6,1,0,0,10,11,655,9,10,0,2,4,13,23,1,5,0,0,0,0,0,0,0,3,5,173,4,5,6681192871,9882561,太原市尖草坪区,太原市尖草坪区柴村街道,20.0,30.0,3.0,20.0,73.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,新城街道,112.5522281,37.9670861,26,55,28,44,141,36,17,1,0,2,2,4,0,0,4,12,287,7,7,0,2,0,6,9,0,0,0,0,0,0,0,0,0,1,2,76,3,0,6681192877,9882570,太原市尖草坪区,太原市尖草坪区新城街道,20.0,30.0,1.0,19.0,70.0,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,向阳镇,112.4989695,37.9917767,18,32,2,8,76,1,0,0,0,0,1,0,0,0,0,9,54,7,6,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,1,1,3,1,4528854126,9882569,太原市尖草坪区,太原市尖草坪区向阳镇,20.0,26.0,0.0,11.5,57.5,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,阳曲镇,112.5818332,37.9911324,42,3,6,16,107,2,0,1,0,0,0,0,0,0,0,1,108,5,5,16,2,2,4,24,0,0,0,0,0,0,0,0,0,0,1,10,2,1,4528871664,9882572,太原市尖草坪区,太原市尖草坪区阳曲镇,16.0,28.0,0.0,16.8,60.8,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,柏板乡,112.476,38.0264,0,18,1,40,52,0,0,0,0,0,2,0,0,0,0,4,41,4,5,0,4,0,22,7,0,0,0,0,0,0,0,0,0,0,1,4,2,1,5236664618,9882560,太原市尖草坪区,太原市尖草坪区柏板乡,19.0,24.0,0.0,9.5,52.5,64.97692307692309,57.865,42.070422535211264
山西省,太原市,尖草坪区,西墕乡,112.5349266,38.0235079,0,24,3,10,91,0,4,2,0,0,0,0,0,0,0,1,29,4,4,0,8,0,2,30,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5236673493,9882571,太原市尖草坪区,太原市尖草坪区西墕乡,16.0,28.0,0.0,6.9,50.9,64.97692307692309,57.865,42.070422535211264
山西省,太原市,万柏林区,千峰街道,112.5080108,37.8620808,49,63,249,107,220,51,1,2,9,6,16,3,0,5,20,15,85,7,9,0,19,64,17,11,13,0,0,1,1,2,0,0,2,1,4,9,3,6,6680930660,9882253,太原市万柏林区,太原市万柏林区千峰街道,20.0,30.0,18.0,17.4,85.4,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,下元街道,112.5172327,37.848125,57,73,232,112,202,45,4,1,27,11,16,6,0,10,22,15,73,8,9,10,10,28,15,9,0,1,0,0,2,0,0,0,1,0,2,9,6,4,6680930664,9882257,太原市万柏林区,太原市万柏林区下元街道,20.0,30.0,12.0,16.200000000000003,78.2,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,和平街道,112.4850199,37.8693577,38,60,267,119,192,27,0,2,1,6,11,0,0,2,7,9,194,6,7,8,2,37,2,23,0,0,0,0,0,2,0,0,0,0,1,26,3,4,6680930657,9882251,太原市万柏林区,太原市万柏林区和平街道,20.0,28.0,10.0,19.0,77.0,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,兴华街道,112.5190983,37.8744993,32,85,184,146,324,84,4,2,22,8,21,6,0,5,39,14,263,8,9,2,8,6,27,46,6,0,0,0,2,3,1,0,0,11,3,12,6,8,6680930665,9882258,太原市万柏林区,太原市万柏林区兴华街道,20.0,30.0,26.0,20.0,96.0,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,万柏林街道,112.5018307,37.8858865,45,55,200,113,278,18,4,1,0,4,16,1,0,0,21,8,500,8,12,0,9,4,8,65,1,0,1,0,1,3,0,0,0,1,1,8,5,4,6680930663,9882255,太原市万柏林区,太原市万柏林区万柏林街道,20.0,30.0,11.0,20.0,81.0,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,杜儿坪街道,112.4138796,37.8405266,0,24,63,10,84,3,0,0,0,0,0,0,0,0,1,3,89,3,4,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6680930656,-1,太原市万柏林区,太原市万柏林区杜儿坪街道,10.0,25.0,0.0,12.9,47.9,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,白家庄街道,112.4290603,37.8362071,0,26,79,25,74,6,1,0,0,0,1,0,0,0,1,4,84,4,5,0,0,25,1,8,0,0,0,0,0,0,0,0,0,0,1,0,1,2,6680930653,9882248,太原市万柏林区,太原市万柏林区白家庄街道,19.0,28.0,0.0,13.4,60.4,67.05,57.865,42.070422535211264
山西省,太原市,万柏林区,南寒街道,112.454314,37.8522677,22,35,233,98,85,13,1,0,0,1,2,0,0,0,1,3,112,5,5,2,10,37,23,12,4,0,0,0,0,1,0,0,0,0,1,1,3,3,6680930659,9882252,太原市万柏林区,太原市万柏林区南寒街道,18.0,28.0,5.0,16.3,67.3,67.05,57.865,42.070422535211264
